,username,location,following,followers,totaltweets,whentweetcreated,retweets,text
2405,emnecb,,57,20,62,2021-01-04 17:12:39,1435,madem öyle devletin karşıladığı ilaç spinraza kriterlere bağlı olmasın spinraza yalnızca düzenli kullanıldığında hastalığın ilerlemesini durduruyor bebekler o kriterlere uygun değillerse ilacı alamıyorlar 
2406,Ahmetpta1,,20,14,19,2021-01-04 17:12:32,1633,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
2407,gnjfrhhfh,,0,0,1,2021-01-04 17:11:43,0,milletin parasını varlık fonu üzerinden yandaş müteahhitlere değil sma lı çocuklara ver çocuk diyoruznefes alamıyor diyoruzölüyorlar diyoruzkirli oyun diyorlar kirli olan kimler 
2408,gulfemokurSp,,115,65,4888,2021-01-04 17:10:43,359,bakanlığın bütçesinden daha fazla bütçe payı olan millet bahçelerine ayrılan 16 milyar lira sma hastaları için kullanılmalı bu milletin kaynakları bu milletin öncelikli sorunlarına kullanılmalıdır ocaklar yanarken bahçe peyzajı ile uğraşılmaz 
2409,mitKayaelebi2,,178,155,679,2021-01-04 17:10:32,421,sma hastası hamza bebek yemek yiyemiyor su içemiyor nefes alamıyorküçücük bedeni ile hayata tutunmaya çalışıyor ve sadece günü kaldı 
2410,ClbFikret,"Samsun, Türkiye",1737,1415,47858,2021-01-04 17:10:00,80,sma lı yavrulara sahipüzgünbitkinyorgunçaresizcan ana babalarortak noktaları akp nin yalaması olmak olan ruhları ölmüşbu yaratıkları ciddiye almayın bütün türkiye arkanızdasizin sesiniz olmaya devam edeceğiz
2411,ayhaneken,,736,235,3157,2021-01-04 17:09:44,362,koşulsuz amasız bir şekilde başta sma olmak üzere hastalıklarla mücadele eden bütün çocuklarımız devletin imkanlarıyla tedavi edilmelidir türkiye bunu yapabilecek büyük ve şefkatli devlet refleksini bir an önce göstermelidir 
2412,gencrefahmaltpe,"Maltepe, İstanbul",10,729,903,2021-01-04 17:09:37,1045,milli piyango nun satılmayan biletlerinden varlık fonu na devredilen milyon tl nin sma lı çocuklarımıza harcanması için yapılan çağrı sloganik olmaktan öteye bir çağrı değildir 
2413,ayhaneken,,736,235,3157,2021-01-04 17:09:35,1045,milli piyango nun satılmayan biletlerinden varlık fonu na devredilen milyon tl nin sma lı çocuklarımıza harcanması için yapılan çağrı sloganik olmaktan öteye bir çağrı değildir 
2414,HADBE7,,88,7,223,2021-01-04 17:09:24,0,chp nin i ş bankasi hi sseleri de sma hastasi çocuklar i çi n kullanilsin 
2415,HanimBurcu,,165,146,1156,2021-01-04 17:08:53,31,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
2416,herseyim04,,597,414,21982,2021-01-04 17:08:39,228,cemaat ve vakıflara milyar tl aktaranlar bütün sma lı çocukların hayatını kurtaracak milyar tl yi çok görüyor vicdan düğmeniz çalışmıyor mu 
2417,STr063435,"İstanbul, Türkiye",1664,449,10847,2021-01-04 17:08:35,9,cumhurbaşkanlığı bütçesi 28 1 artsın evetmilletvekili maaşlarına zam yapılsın evettunus a afganistan a milyon verilsin evetsma lı çocukların tedavisi karşılansın hayir
2418,GulgunYener1,,139,8,169,2021-01-04 17:07:58,392,çağan bebek bir damla suya hasret 
2419,CKopmus,,150,25,530,2021-01-04 17:07:57,4,bir annenin daha gülümsemesi solmasın
2420,cemilegocer58,,107,1,199,2021-01-04 17:07:36,7,yardım kampanyalarını yasakladınız o zaman siz yardım edeceksiniz o yavrular kendi yavrularınız olsaydı ve bi çare kalsaydınız acaba o zaman ne yapacaktınız bu kadar kayıtsız kalacak mıydınız 
2421,__Ciigdosca58,,8715,16393,94164,2021-01-04 17:07:07,9,cumhurbaşkanlığı bütçesi 28 1 artsın evetmilletvekili maaşlarına zam yapılsın evettunus a afganistan a milyon verilsin evetsma lı çocukların tedavisi karşılansın hayir
2422,asumantunckus,"Grantham, England",518,119,2656,2021-01-04 17:06:52,0,nefes almak bile zor 
2423,biricikanfel,,1635,2475,21856,2021-01-04 17:06:01,2,zalimler ölmüyor mu merak ediyorum da rahat uyuyorlar mı soruyorum artık nasıl zihniyetsiniz 
2424,_erdogancin,Antalya,1323,1507,710,2021-01-04 17:05:39,1,varlık fonuna aktarılan milyon sma hastası çocuklar için kullanılsın 
2425,inciiflazogluu,Antakya /Aydın,201,197,673,2021-01-04 17:05:02,4,bir annenin daha gülümsemesi solmasın
2426,sevil_ertatar,Türkiye,869,1262,3264,2021-01-04 17:04:50,359,bakanlığın bütçesinden daha fazla bütçe payı olan millet bahçelerine ayrılan 16 milyar lira sma hastaları için kullanılmalı bu milletin kaynakları bu milletin öncelikli sorunlarına kullanılmalıdır ocaklar yanarken bahçe peyzajı ile uğraşılmaz 
2427,Cerenkaaraa,,119,52,80,2021-01-04 17:04:36,1,varlık fonu na aktarılan milyon lira sma hastaları için harcansın 
2428,gulcancagla,"San Diego, CA",159,121,6424,2021-01-04 17:04:17,0,sma hastaligi ile mucadele eden bebeklerimize yayininizda yer verdiginiz icin tesekkur ederiz 
2429,mavi8138,"İstanbul, Türkiye",567,661,9469,2021-01-04 17:04:13,392,çağan bebek bir damla suya hasret 
2430,MuharremHasanu1,,355,328,715,2021-01-04 17:04:13,362,koşulsuz amasız bir şekilde başta sma olmak üzere hastalıklarla mücadele eden bütün çocuklarımız devletin imkanlarıyla tedavi edilmelidir türkiye bunu yapabilecek büyük ve şefkatli devlet refleksini bir an önce göstermelidir 
2431,MuharremHasanu1,,355,328,715,2021-01-04 17:04:03,1045,milli piyango nun satılmayan biletlerinden varlık fonu na devredilen milyon tl nin sma lı çocuklarımıza harcanması için yapılan çağrı sloganik olmaktan öteye bir çağrı değildir 
2432,Alparslanbil,United States,227,214,44410,2021-01-04 17:03:49,236,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın hüseyipgalip nerede
2433,Zonguldakserife,,143,63,69,2021-01-04 17:03:34,63,milli piyango dan varlık fonu na aktarılan milyon hastası çocuklar için kullanılsın 
2434,ahiskalituran,DADAŞ  ___İSTANBUL ___TÜRKİYE    @meral_aksener,2114,772,45581,2021-01-04 17:03:16,122,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklarımızın tedavisine harcansın en büyük varlığımız olan çocuklarımızın sağlıklı bir geleceğe sahip olmaları için lütfen duyurun sesimizi 
2435,ferdaongun,"İstanbul, Türkiye",410,1080,7042,2021-01-04 17:03:09,0,yine hiçbir şeye zerre tahammülümüz kalmadığı bir gün nefes almak bile zor 
2436,mmehmet59505977,,1354,1020,8783,2021-01-04 17:03:05,6,ülke halkı virüsle ekonomiyle mücadele ederken cocuklar yaşam mücadelesi verirken siyasilerin tutumunu duyarsızlığını kullandığı dili esefle kınıyorum smalırümeysaya umut ol
2437,veziroglu_ali,,794,330,147843,2021-01-04 17:02:56,156,arkadaşlar ben bir diyaliz hastasıyım günlük bile sigortam yoktu benim yıllık tedavi masrafım sadece diyaliz seanslarım dolar ayda tl ilaç masrafım var devlet ücretsiz tedavimi yapıyor daha ne diyeyim 
2438,dilmacs1,,93,55,131,2021-01-04 17:02:33,1633,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
2439,rodi_urfal,,217,23,519,2021-01-04 17:02:22,149,sma hastası çocukların hayatını kurtarın diyoruz kirli kampanya diyor bu annenin göz yaşlarını çaresizliğini görmüyor musunuz 
2440,SahibeGunes,,866,1219,21586,2021-01-04 17:02:11,5,milli piyango dan varlık fonu na aktarılan milyon hastası çocuklar için kullanılsın 
2441,mavi8138,"İstanbul, Türkiye",567,661,9469,2021-01-04 17:02:01,31,sma hastalarını savunmak ne zamandan beri suç oldu adil olmadığınız için adaleti sosyal medyada arıyoruz halkın parasını halka vermek zorundasınız i yice zıvanadan çıktınız be yeter artık sma hastalarını düşünmek zorundasınız 
2442,erhan06284218,,0,1,357,2021-01-04 17:01:56,183,sma hastaları konusunda samimiyseniz hazine nin chp ye i yi parti ye ve hdp ye verdiği parayı sma hastalarına bağışlayın2021 hazine yardımları chp milyon369bin tlhdp milyon550bin tli yi parti milyon979bin tltoplam milyon tl
2443,ozsingin,,92,83,91,2021-01-04 17:01:45,0,varlık fonuna aktarılan milyon sma hastası çocuklar için kullanılsın 
2444,aligimveagrilar,"Bursa, istanbul",512,136,3944,2021-01-04 17:01:03,1435,madem öyle devletin karşıladığı ilaç spinraza kriterlere bağlı olmasın spinraza yalnızca düzenli kullanıldığında hastalığın ilerlemesini durduruyor bebekler o kriterlere uygun değillerse ilacı alamıyorlar 
2445,Tefo32851,,48,5,77,2021-01-04 17:01:00,4869,hükûmete sesleniyoruz bakın sma hastası çocuklarımıza destek için hazır bir kaynak var milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
2446,mavisetre_RT,,672,649,23870,2021-01-04 17:00:58,13,kirli kampanya mı 
2447,delivizyoner,"İstanbul, Türkiye",15,0,10,2021-01-04 17:00:29,0,sma hastası kardeşlerimize cocuklarimiza sende sahip çık chp hesap ortada devlet gerekeni zaten yapıyor 
2448,fenerbaheag1,"Çanakkale, Türkiye",372,236,11603,2021-01-04 17:00:05,15,çağan bebek bir damla suya hasret
2449,BlkHanefi,"Erzurum, Isparta, Antalya",4394,2844,4774,2021-01-04 16:57:58,193,algıya kapılıp gitmeyinsma hastası tüm çocukların tedavi masrafları yıllardır devlet tarafından ücretsiz olarak karşılanıyor sma hastası çocuklar için elinden geleni yapan devletimize hiçbir şey yapmıyormuş gibi davranamazsınız 
2450,HaleKalkir,,1196,1126,12062,2021-01-04 16:57:46,916,yok öyle milli piyango dan kalan milyon sma hastası çocuklar için kullanılsın demek daha fazlasını verelim herkes aylık gelirini bağışlasın var mısınız aylık gelirini versin ben aylık gelirimi veriyorum hadi 
2451,ssfldeniz,,91,14,26,2021-01-04 16:56:56,1,varlık fonuna aktarılan milyon tl sma lı çocuklar için kullanılsın
2452,denizbasaran60,"İstanbul, Türkiye",16881,42538,296802,2021-01-04 16:56:29,15,çağan bebek bir damla suya hasret
2453,wendy766,,91,19,160,2021-01-04 16:54:53,15,değil hakkımızın net sözleşmesini istiyoruz 
2454,kiran_sukru,,41,25,101,2021-01-04 16:54:48,362,koşulsuz amasız bir şekilde başta sma olmak üzere hastalıklarla mücadele eden bütün çocuklarımız devletin imkanlarıyla tedavi edilmelidir türkiye bunu yapabilecek büyük ve şefkatli devlet refleksini bir an önce göstermelidir 
2455,kiran_sukru,,41,25,101,2021-01-04 16:54:41,1045,milli piyango nun satılmayan biletlerinden varlık fonu na devredilen milyon tl nin sma lı çocuklarımıza harcanması için yapılan çağrı sloganik olmaktan öteye bir çağrı değildir 
2456,NurOnur59,,1381,1669,307608,2021-01-04 16:54:24,21, milli piyango dan varlık fonu na aktarılan milyon lira sma hastası çocuklar için kullanılsın 
2457,ucok05,"İstanbul, Türkiye",736,488,12303,2021-01-04 16:53:51,510,chp nin i ş bankasından kazandığı paralar sma hastası çocukların tedavisinde kullanılsın 
2458,SunaCulhaoglu,,655,192,10825,2021-01-04 16:52:58,10,devletimize sesleniyorum lütfen varlık fonuna devredilen milli piyango gelirini sma hastalarına umut olsun 
2459,futursuzfuruat,,427,251,3046,2021-01-04 16:52:52,0,geziciler pkk ormanları yakarken sesleri çıkmıyordu ya bunuda ağaç gibi malzeme yapıyorlar
2460,hikoko1109,,37,11,516,2021-01-04 16:52:46,11,çağrıma kulak verin yaşamak istiyorum 
2461,hikoko1109,,37,11,516,2021-01-04 16:52:26,12,benim bebeğim her an ölümle burun buruna ben nasıl sessiz kalayım artık bir çözüm gelsin lütfen erkan efem nefes alamıyor ben artık onu böyle görmeye dayanamıyorum 
2462,alkoc_derya,,8898,10441,82466,2021-01-04 16:52:20,156,arkadaşlar ben bir diyaliz hastasıyım günlük bile sigortam yoktu benim yıllık tedavi masrafım sadece diyaliz seanslarım dolar ayda tl ilaç masrafım var devlet ücretsiz tedavimi yapıyor daha ne diyeyim 
2463,hikoko1109,,37,11,516,2021-01-04 16:52:18,43,bebeğimin fizik tedavi esnasında burnundan ve ağzından kanlar gelmeye başladı hastaneye kaldırdık sma hastası bebeklerimizin kaybedecek vakti yok artık bir çözüm bulun lütfen
2464,myamak2,,24,3,49,2021-01-04 16:52:05,1764,varlık fonuna aktarılan milyon sma hastası çocuklara harcansın bu düşünceye kimse itiraz etmeyecek herkes destek verecektir sanırım 
2465,ajanssinop,"Sinop, Türkiye",68,290,2773,2021-01-04 16:52:00,0,bakan koca dan sma hastalari i çi n başlatilan kampanyaya tepki deniz özen
2466,231408_,,30,159,5078,2021-01-04 16:51:56,0,keşke devletimiz ilaç üzerinde çalışmalar yapsada sma meleklerimize evlatlarımıza bu yönden ilaç üretimi yaparak destek olsa 
2467,futursuzfuruat,,427,251,3046,2021-01-04 16:51:51,0,i ş bankası ve imamoğlu adam gibi birer hastayı tedavi edinde şerefsizce siyaset yapmadığınızı anlayalım
2468,Arianat27433153,,240,110,678,2021-01-04 16:51:48,1,hadi biz bu tag ları dünya gündemine sokarız
2469,ajanssinop,"Sinop, Türkiye",68,290,2773,2021-01-04 16:51:48,0, yi ği tcan nin babasindan bakan koca ya çağri deniz özen ile haber saati
2470,AliTulup,"Soma, Türkiye",224,1284,571,2021-01-04 16:51:39,44,birileri sma hastalarının ilaçları devlet tarafından karşılanmıyor o yüzden milli piyangoda dağıtılmayan para sma hastalarına harcansın diye bir yalan uydurmuş 
2471,NurOnur59,,1381,1669,307608,2021-01-04 16:50:02,80,varlık fonuna aktarılan milyon lira sma hastası çocuklar için kullanılsın 
2472,futursuzfuruat,,427,251,3046,2021-01-04 16:49:11,0,fox tv tane hastanın tedavisini üstlenmiş helal olsun bizde onları hastalar üzerinden siyaset yapan şerefsizler sanmışız yazık bize
2473,Nesrin_arsl,,387,371,39,2021-01-04 16:49:06,0,sma lı çocuklara yapılan ilk değil ensar da da aynı şeyleri yaptılar aladağ da çocuklar yakılırkende çorlu treninde çocuklar öldürülürken de bu gaddarlığı ve kötülüğü kutuplaşma ile açıklamak kötülüğe hizmet etmektir 
2474,rmysprocyon,61,59,21,96,2021-01-04 16:49:05,0,küçücük bebekler çocuklar hasta ailelerin gözü yaşlı seslerini duyurmaya çalışıyolar onları gördükçe içim parçalanıyor bizim yardımlarımız sadece yetmez yardım edin görmezden gelmeyin artık yazık günahtır yardım edin 
2475,SorgulayanGenl1,,147,58,4207,2021-01-04 16:49:00,515,varlık fonu na aktarılan milyon lira sma hastası çocuklar için kullanılsın 
2476,alperenlerocagi,,195,156,686,2021-01-04 16:48:49,154,hüseyin galip küçüközyiğit ankara hukuk mezunu almanya da masterını yapmış dil bilen bir khk lı bürokrattı gündür ortada yok başına ne geldi hüseyingalip nerede
2477,hatice_dulger,"Çanakkale, Türkiye",190,223,3418,2021-01-04 16:48:45,1367,varlık fonuna aktarılan milyon sma hastası çocuklar için kullanılsın 
2478,Deryaulasazlag1,,60,6,338,2021-01-04 16:48:28,4869,hükûmete sesleniyoruz bakın sma hastası çocuklarımıza destek için hazır bir kaynak var milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
2479,EvinTuysuz,Türkiye,102,71,176,2021-01-04 16:48:20,4869,hükûmete sesleniyoruz bakın sma hastası çocuklarımıza destek için hazır bir kaynak var milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
2480,F1mclaren2,Kars-Aksaray,2457,1754,28797,2021-01-04 16:48:03,1764,varlık fonuna aktarılan milyon sma hastası çocuklara harcansın bu düşünceye kimse itiraz etmeyecek herkes destek verecektir sanırım 
2481,busrashn14,,194,131,2061,2021-01-04 16:47:53,1,milli piyango tarafından devredilen milyon tl sma hastaları için kullanılsın
2482,semra_unalm,,665,1266,51943,2021-01-04 16:47:47,3,devletimizin otoyollar ve köprülerden dolayı müteahhitlere onca borcu varken milyonu sma hastalarına verin demek hoş olmamışkınıyorum
2483,Kalbi_Sinem,Türkiye,4122,4120,32145,2021-01-04 16:47:10,54,varlık fonuna aktarılan milyon tl sma lı çocuklara umut olsun 
2484,BozkurtumAtatr1,,355,217,7117,2021-01-04 16:47:10,0,hocanın çalışmalarına destek için
2485,YlmazKaraku7,,46,24,522,2021-01-04 16:46:58,0,önerim elektrik su ve doğalgaz faturalarına yada tl katkı payı araç muayene ücretine ek tl ekleyebilirsiniz inanın kimsenin zoruna gitmez çocuklar ölmesin anneler yanmasın 
2486,SivasliUsta,,4765,3306,97457,2021-01-04 16:46:53,19, sma tedavisinde kullanılan ilaç sma tip hastaları için den bu yana sma tip 3 hastaları için den bu yana ücretsiz sağlanmaktadır
2487,Arianat27433153,,240,110,678,2021-01-04 16:46:48,1,her şeyden önce onlar birer can seslerini duyuralım
2488,visnesizordek,izmir / çorlu,179,158,4932,2021-01-04 16:46:44,610,milli piyango dan varlık fonu na aktarılan milyon tl sma lı hasta çocuklarımızın tedavisine harcansın 
2489,Ibrahim37868548,"Kahramanmaraş, Türkiye",651,319,665,2021-01-04 16:46:11,25,varlık fonu na devredilen milyon tl nin sma lı çocuklarımıza harcanması için yapılan çağrı sloganik olmaktan öteye bir çağrı değildir zira bu zamana kadar sma lı çocuklarımızın tedavisi için bu rakamın katı kullanılmıştır 
2490,Esmanur11767759,,91,30,265,2021-01-04 16:46:06,136,tek bir bebeğin hayatı dünyadaki en zengin insanın tüm servetinden çok daha değerlidir bu ülkede ise ailesi tedavi parası bulumadığı için bebekler ölüyor 
2491,cengizpacaci2,Deutschland🇩🇪memmingen,1351,1419,15095,2021-01-04 16:46:04,13,kirli kampanya mı 
2492,damla2006umut,"Ankara, Turkey",11297,10353,42305,2021-01-04 16:45:52,3, evladım gözümün önünde eriyor diyen annelerin sürekli çocuğumun nefesini kontrol ediyorum diyen babaların gözyaşlarına bir çare olun sma hastası çocuğunuz olduğunu düşünerek karar verin 
