username,location,following,followers,totaltweets,whentweetcreated,retweets,text
hibudak,,164,33,452,2021-01-01 15:42:51,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
hulusimertuygu1,,80,42,210,2021-01-01 15:36:15,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
rizaakorkmaz,,786,506,282,2021-01-01 15:36:01,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
ozberkinritmi,,237,328,7992,2021-01-01 15:30:06,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
taraizgezen,,377,166,167,2021-01-01 15:29:14,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
omerasci,,973,326,14467,2021-01-01 15:27:25,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
1oguzzkara,,252,90,625,2021-01-01 15:26:45,0,"Büyük Usta Ruhun Şâd Olsun..🙏
#SenHepGülümse https://t.co/hAcvgKahmg"
tineristemir,,89,53,498,2021-01-01 15:26:43,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
tugbaellialti,"Samsun, Türkiye",123,62,250,2021-01-01 15:11:49,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
nemineina,,226,159,383,2021-01-01 15:02:14,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
filaligs2,"İstanbul, Türkiye",3640,6470,19646,2021-01-01 14:58:33,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
ertan_eker,"Adana, Türkiye",91,35,886,2021-01-01 14:56:45,0,#senhepgülümse ziraat bankası sen gönüllere girmeyi başarıyorsun 😊😊 https://t.co/s6VSrb3TQj
sefademir77,kasımpaşa,1178,658,22352,2021-01-01 14:54:05,0,"Tüylerim diken diken oldu, mekanın cennet olsun güzel insan. Rabbim orada da güldürsün inşallah seni 🙏 #senhepgülümse https://t.co/GUjbVP32dH"
uAdogangs,İstanbul,1531,467,10312,2021-01-01 14:51:23,6,"Ben yeni yılın ilk dakikaları bu reklamı izledim. Gözlerim doldu, yüreğim sıcacık oldu. Gerçek gibiydi! Yeşilçamla büyümek, seninle gülmek çok güzel Kemal Sunal, sen hep gül! 🤍
#SenHepGülümse 
#ZiraatBankası https://t.co/Ts9dIx0JIf"
1MustafaTabur,Gaziantep/Oğuzeli/Barak,536,205,1921,2021-01-01 14:51:17,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
Nuri38yazici,"Kayseri, Türkiye",232,242,3206,2021-01-01 14:51:02,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
hotmail_figen,,1542,965,23708,2021-01-01 14:50:00,0,"Kemal Sunal Adamdır nokta .
#SenHepGülümse https://t.co/YKxKfCtAOb"
Tyfrsari1907,,242,80,873,2021-01-01 14:49:56,0,#SENHEPGÜLÜMSE Mükemmel bi reklam olmuş gerçekten. Çok başarılı 👏🏽 https://t.co/x4SmC83gPY
MineKoca,,667,680,18831,2021-01-01 14:48:18,0,"Ziraat Bankası’nın Kemal Sunal reklamını izledim şimdi, duygular şelale😭♥️ #senhepgülümse"
ahhsenahhh,,241,242,207,2021-01-01 14:44:18,0,#senhepgülümse paramparçayim
sphenx1982,,98,22,27,2021-01-01 14:42:39,0,Hayatımda izlediğim en anlamlı ve çok duygusal bir reklam çalışması olmuş. Beni çocukluğuma götürdü. Gözlerim doldu. Teşekkürler... #ziraatbankasi #SenHepGueluemse #KemalSunal https://t.co/cOj9z0EFng
brskts,Trabzon ,262,193,11061,2021-01-01 14:36:23,0,Mükemmel reklam 👏👏 #senhepgülümse
Ahmedtas41,"Çenedağ, Derince",155,10,98,2021-01-01 14:36:06,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
TheMehmet20,,1461,1087,373,2021-01-01 14:31:10,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
nyselanik,Selanik - İzmir 🇹🇷,364,298,1516,2021-01-01 14:28:12,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
melihbiceer,,111,381,603,2021-01-01 14:25:54,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
senolersinn,,166,155,350,2021-01-01 14:10:49,0,"Normalde reklam izlemekten nefret ederim ama Ziraat Bankası’nın Kemal Sunal içerikli reklam filmi gerçekten de muhteşem olmuş 👍 Emeği geçen herkesin emeğine sağlık 👍
#SenHepGülümse @ziraatbankasi 

Sen Hep Gülümse https://t.co/rrQjUJXxOp @YouTube aracılığıyla"
ibrahim_dmryk,,53,19,270,2021-01-01 13:58:46,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
hlyaaltnr,,143,123,18,2021-01-01 13:50:19,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
slakotak,,199,175,2242,2021-01-01 13:49:21,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
eceyb7,"İstanbul, Türkiye",81,43,515,2021-01-01 13:49:21,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
dahanelerde,"İstanbul, Türkiye",1684,1184,26683,2021-01-01 13:34:32,0,@Sakura_mnewx gülümsemek bulaşıcıdır ve mutluluk verir #senhepgülümse
mrtcn5252,"Ordu, Türkiye",128,168,321,2021-01-01 13:34:22,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
elifnurates_,"İstanbul, Türkiye",155,159,339,2021-01-01 13:16:34,0,"Ansızın karşıma şöyle bir reklam çıktı , duygulandırdı...
#SenHepGueluemse  
#kemalsunal https://t.co/ndR9ummIdI"
emmircc,"Samsun, Türkiye",118,102,129,2021-01-01 13:09:07,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
hicmutludeglm,"Bursa, Türkiye",164,183,118,2021-01-01 13:05:44,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
uygar31817678,"Ankara, Türkiye",135,83,2119,2021-01-01 13:01:55,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
baypolitikacii,Türkiye,218,144,385,2021-01-01 12:58:17,0,Hayatımda gördüğüm en güzel reklam 😥#SenHepGueluemse
ugurkarakus01,Adana / İstanbul ,991,1356,10146,2021-01-01 12:50:26,0,"Ziraat Bankası reklamın kralını yapmış 😢 👏

#KemalSunal #SENHEPGÜLÜMSE #ZiraatBankası
 https://t.co/4PcMUDI5Pw"
sevooo____,Türkiye,15,0,45,2021-01-01 12:47:45,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
gunaydinhatic,,187,25,91,2021-01-01 12:47:34,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
kaymazakadir,Türkiye,400,10,299,2021-01-01 12:42:55,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
cagritekman,"İstanbul, Türkiye",2714,1011,45568,2021-01-01 12:39:09,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
GayretSelin,"İzmir, Türkiye",1157,1091,129,2021-01-01 12:33:30,0,#SenHepGülümse efsane reklam olmamis mi ya ?
_bnenuray,Zonguldak,279,252,2129,2021-01-01 12:32:13,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
handetekiin,İZMİR ,142,1280,4402,2021-01-01 12:27:41,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
aytac_14,,61,147,2421,2021-01-01 12:27:18,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
ozandenizkurt,Cyprus,3741,15338,45117,2021-01-01 12:26:40,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
Onurkaya26Kaya,"Eskişehir, Türkiye",404,747,1587,2021-01-01 12:19:18,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
alperdmg,,8414,27569,114116,2021-01-01 12:17:39,6,"Ben yeni yılın ilk dakikaları bu reklamı izledim. Gözlerim doldu, yüreğim sıcacık oldu. Gerçek gibiydi! Yeşilçamla büyümek, seninle gülmek çok güzel Kemal Sunal, sen hep gül! 🤍
#SenHepGülümse 
#ZiraatBankası https://t.co/Ts9dIx0JIf"
AnkuvaK,,112,22,34,2021-01-01 12:16:26,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
bahadiraydn,"Cide, Türkiye",478,89,2397,2021-01-01 12:08:04,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
kolistavaa,,170,126,1592,2021-01-01 12:06:40,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
esirtibrhm,,207,82,12222,2021-01-01 11:59:57,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
_MrYLMAZ,,175,54,772,2021-01-01 11:56:30,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
fcanhazar,,81,6759,96250,2021-01-01 11:55:19,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
furkaanncelik,"Adana, Türkiye",333,421,8135,2021-01-01 11:41:04,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
CagacKemal,"Manavgat, Antalya SİDE",1649,1635,13211,2021-01-01 11:40:39,6,"Ben yeni yılın ilk dakikaları bu reklamı izledim. Gözlerim doldu, yüreğim sıcacık oldu. Gerçek gibiydi! Yeşilçamla büyümek, seninle gülmek çok güzel Kemal Sunal, sen hep gül! 🤍
#SenHepGülümse 
#ZiraatBankası https://t.co/Ts9dIx0JIf"
YamanGkhan,Moers-NRW/İstanbul,1532,1521,132302,2021-01-01 11:39:33,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
saadetcaneker, türkiye,1195,1157,20892,2021-01-01 11:38:00,6,"Ben yeni yılın ilk dakikaları bu reklamı izledim. Gözlerim doldu, yüreğim sıcacık oldu. Gerçek gibiydi! Yeşilçamla büyümek, seninle gülmek çok güzel Kemal Sunal, sen hep gül! 🤍
#SenHepGülümse 
#ZiraatBankası https://t.co/Ts9dIx0JIf"
MurKAnt_Uz,,9796,8911,24225,2021-01-01 11:36:24,0,"Ve sen öyle güzel gülüyorsun ki Kemal abi,gülüşün unutulmuyor😢#SenHepGülümse☺️ https://t.co/fsvnYQGbbJ"
MurKAnt_Uz,,9796,8911,24225,2021-01-01 11:30:49,6,"Ben yeni yılın ilk dakikaları bu reklamı izledim. Gözlerim doldu, yüreğim sıcacık oldu. Gerçek gibiydi! Yeşilçamla büyümek, seninle gülmek çok güzel Kemal Sunal, sen hep gül! 🤍
#SenHepGülümse 
#ZiraatBankası https://t.co/Ts9dIx0JIf"
replikann,,2521,82,10729,2021-01-01 11:15:42,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
ddeniz24,,122,86,226,2021-01-01 11:11:49,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
kardelenzdgan,,244,284,5235,2021-01-01 11:08:58,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
neslihangurleyn,"Küçükçekmece, İstanbul",208,401,6908,2021-01-01 11:06:20,560,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
